symbol	NCG_symbol	entrez
CMS20	SLC5A7	60482
HMN7A	SLC5A7	60482
HAPLN2	HAPLN2	60484
BRAL1	HAPLN2	60484
SAV1	SAV1	60485
SAV	SAV1	60485
WW45	SAV1	60485
WWP4	SAV1	60485
TRMT11	TRMT11	60487
C6orf75	TRMT11	60487
MDS024	TRMT11	60487
TRM11-1	TRMT11	60487
MRPS35	MRPS35	60488
HDCMD11P	MRPS35	60488
MDS023	MRPS35	60488
APOBEC3G	APOBEC3G	60489
A3G	APOBEC3G	60489
ARCD	APOBEC3G	60489
ARP-9	APOBEC3G	60489
ARP9	APOBEC3G	60489
CEM-15	APOBEC3G	60489
CEM15	APOBEC3G	60489
MDS019	APOBEC3G	60489
bK150C2.7	APOBEC3G	60489
dJ494G10.1	APOBEC3G	60489
PPCDC	PPCDC	60490
MDS018	PPCDC	60490
PPC-DC	PPCDC	60490
coaC	PPCDC	60490
NIF3L1	NIF3L1	60491
ALS2CR1	NIF3L1	60491
CALS-7	NIF3L1	60491
MDS015	NIF3L1	60491
CCDC90B	CCDC90B	60492
MDS011	CCDC90B	60492
MDS025	CCDC90B	60492
FASTKD5	FASTKD5	60493
dJ1187M17.5	FASTKD5	60493
CCDC81	CCDC81	60494
HPSE2	HPSE2	60495
HPA2	HPSE2	60495
HPR2	HPSE2	60495
UFS	HPSE2	60495
UFS1	HPSE2	60495
AASDHPPT	AASDHPPT	60496
AASD-PPT	AASDHPPT	60496
ACPS	AASDHPPT	60496
CGI-80	AASDHPPT	60496
LYS5	AASDHPPT	60496
NYX	NYX	60506
CLRP	NYX	60506
CSNB1	NYX	60506
CSNB1A	NYX	60506
CSNB4	NYX	60506
NBM1	NYX	60506
AGBL5	AGBL5	60509
CCP5	AGBL5	60509
RP75	AGBL5	60509
LDAH	LDAH	60526
C2orf43	LDAH	60526
hLDAH	LDAH	60526
ELAC2	ELAC2	60528
COXPD17	ELAC2	60528
ELC2	ELAC2	60528
HPC2	ELAC2	60528
ALX4	ALX4	60529
CRS5	ALX4	60529
FND2	ALX4	60529
GUF1	GUF1	60558
EF-4	GUF1	60558
EF4	GUF1	60558
EIEE40	GUF1	60558
SPCS3	SPCS3	60559
PRO3567	SPCS3	60559
SPC22	SPCS3	60559
SPC22/23	SPCS3	60559
SPC23	SPCS3	60559
YLR066W	SPCS3	60559
NAA35	NAA35	60560
EGAP	NAA35	60560
MAK10	NAA35	60560
MAK10P	NAA35	60560
bA379P1.1	NAA35	60560
RINT1	RINT1	60561
ILFS3	RINT1	60561
RINT-1	RINT1	60561
SCOC	SCOC	60592
HRIHFB2072O	SCOC	60592
UNC-69	SCOC	60592
KCNK15	KCNK15	60598
K2p15.1	KCNK15	60598
KCNK11	KCNK15	60598
KCNK14	KCNK15	60598
KT3.3	KCNK15	60598
TASK-5	KCNK15	60598
TASK5	KCNK15	60598
dJ781B1.1	KCNK15	60598
DHX35	DHX35	60625
C20orf15	DHX35	60625
DDX35	DHX35	60625
KAIA0875	DHX35	60625
RIC8A	RIC8A	60626
MIIP	MIIP	60672
IIP45	MIIP	60672
ATG101	ATG101	60673
C12orf44	ATG101	60673
PROK2	PROK2	60675
BV8	PROK2	60675
HH4	PROK2	60675
KAL4	PROK2	60675
MIT1	PROK2	60675
PK2	PROK2	60675
PAPPA2	PAPPA2	60676
PAPP-A2	PAPPA2	60676
PAPP-E	PAPPA2	60676
PAPPE	PAPPA2	60676
PLAC3	PAPPA2	60676
CELF6	CELF6	60677
BRUNOL6	CELF6	60677
EEFSEC	EEFSEC	60678
EFSEC	EEFSEC	60678
SELB	EEFSEC	60678
CELF5	CELF5	60680
BRUNOL-5	CELF5	60680
BRUNOL5	CELF5	60680
CELF-5	CELF5	60680
FKBP10	FKBP10	60681
BRKS1	FKBP10	60681
FKBP65	FKBP10	60681
hFKBP65	FKBP10	60681
SMAP1	SMAP1	60682
TRAPPC11	TRAPPC11	60684
C4orf41	TRAPPC11	60684
FOIGR	TRAPPC11	60684
GRY	TRAPPC11	60684
LGMD2S	TRAPPC11	60684
LGMDR18	TRAPPC11	60684
ZFAND3	ZFAND3	60685
TEX27	ZFAND3	60685
C14orf93	C14orf93	60686
RTFC	C14orf93	60686
SLC22A23	SLC22A23	63027
C6orf85	SLC22A23	63027
BCORL1	BCORL1	63035
BCoR-L1	BCORL1	63035
CXorf10	BCORL1	63035
SHUVER	BCORL1	63035
CELA2A	CELA2A	63036
ELA2A	CELA2A	63036
SRR	SRR	63826
ILV1	SRR	63826
BCAN	BCAN	63827
BEHAB	BCAN	63827
CSPG7	BCAN	63827
ABHD4	ABHD4	63874
MRPL17	MRPL17	63875
L17mt	MRPL17	63875
MRP-L17	MRPL17	63875
MRP-L26	MRPL17	63875
RPL17L	MRPL17	63875
RPML26	MRPL17	63875
PKNOX2	PKNOX2	63876
PREP2	PKNOX2	63876
FAM204A	FAM204A	63877
C10orf84	FAM204A	63877
bA319I23.1	FAM204A	63877
RNF123	RNF123	63891
FP1477	RNF123	63891
KPC1	RNF123	63891
THADA	THADA	63892
ARMC13	THADA	63892
GITA	THADA	63892
UBE2O	UBE2O	63893
E2-230K	UBE2O	63893
VIPAS39	VIPAS39	63894
C14orf133	VIPAS39	63894
SPE-39	VIPAS39	63894
SPE39	VIPAS39	63894
VIPAR	VIPAS39	63894
VPS16B	VIPAS39	63894
hSPE-39	VIPAS39	63894
PIEZO2	PIEZO2	63895
C18orf30	PIEZO2	63895
C18orf58	PIEZO2	63895
DA3	PIEZO2	63895
DA5	PIEZO2	63895
DAIPT	PIEZO2	63895
FAM38B	PIEZO2	63895
FAM38B2	PIEZO2	63895
HsT748	PIEZO2	63895
HsT771	PIEZO2	63895
MWKS	PIEZO2	63895
HEATR6	HEATR6	63897
SH2D4A	SH2D4A	63898
PPP1R38	SH2D4A	63898
SH2A	SH2D4A	63898
NSUN3	NSUN3	63899
MST077	NSUN3	63899
MSTP077	NSUN3	63899
FAM111A	FAM111A	63901
GCLEB	FAM111A	63901
KCS2	FAM111A	63901
DUSP21	DUSP21	63904
LMWDSP21	DUSP21	63904
MANBAL	MANBAL	63905
GPATCH3	GPATCH3	63906
GPATC3	GPATCH3	63906
NAPB	NAPB	63908
SNAP-BETA	NAPB	63908
SNAPB	NAPB	63908
SLC17A9	SLC17A9	63910
C20orf59	SLC17A9	63910
POROK8	SLC17A9	63910
VNUT	SLC17A9	63910
BLOC1S5	BLOC1S5	63915
BLOS5	BLOC1S5	63915
MUTED	BLOC1S5	63915
ELMO2	ELMO2	63916
Ced-12A	ELMO2	63916
ELMO-2	ELMO2	63916
VMPI	ELMO2	63916
GALNT11	GALNT11	63917
GALNAC-T11	GALNT11	63917
GALNACT11	GALNT11	63917
CHTF18	CHTF18	63922
C16orf41	CHTF18	63922
C321D2.2	CHTF18	63922
C321D2.3	CHTF18	63922
C321D2.4	CHTF18	63922
CHL12	CHTF18	63922
Ctf18	CHTF18	63922
RUVBL	CHTF18	63922
TNN	TNN	63923
TN-W	TNN	63923
TNW	TNN	63923
CIDEC	CIDEC	63924
CIDE-3	CIDEC	63924
CIDE3	CIDEC	63924
FPLD5	CIDEC	63924
FSP27	CIDEC	63924
ZNF335	ZNF335	63925
MCPH10	ZNF335	63925
NIF-1	ZNF335	63925
NIF1	ZNF335	63925
NIF2	ZNF335	63925
ANKEF1	ANKEF1	63926
ANKRD5	ANKEF1	63926
CHP2	CHP2	63928
XPNPEP3	XPNPEP3	63929
APP3	XPNPEP3	63929
ICP55	XPNPEP3	63929
NPHPL1	XPNPEP3	63929
MRPS14	MRPS14	63931
COXPD38	MRPS14	63931
DJ262D12.2	MRPS14	63931
HSMRPS14	MRPS14	63931
MRP-S14	MRPS14	63931
S14mt	MRPS14	63931
CXorf56	CXorf56	63932
MRX107	CXorf56	63932
MCUR1	MCUR1	63933
C6orf79	MCUR1	63933
CCDC90A	MCUR1	63933
FMP32	MCUR1	63933
ZNF667	ZNF667	63934
MIPU1	ZNF667	63934
PCIF1	PCIF1	63935
C20orf67	PCIF1	63935
CAPAM	PCIF1	63935
PPP1R121	PCIF1	63935
hCAPAM	PCIF1	63935
hPCIF1	PCIF1	63935
FAM217B	FAM217B	63939
C20orf177	FAM217B	63939
dJ551D2.5	FAM217B	63939
GPSM3	GPSM3	63940
C6orf9	GPSM3	63940
G18.1a	GPSM3	63940
G18.1b	GPSM3	63940
G18.2	GPSM3	63940
NG1	GPSM3	63940
NECAB3	NECAB3	63941
APBA2BP	NECAB3	63941
EFCBP3	NECAB3	63941
STIP3	NECAB3	63941
SYTIP2	NECAB3	63941
XB51	NECAB3	63941
dJ63M2.4	NECAB3	63941
dJ63M2.5	NECAB3	63941
FKBPL	FKBPL	63943
DIR1	FKBPL	63943
NG7	FKBPL	63943
WISP39	FKBPL	63943
DMRTC2	DMRTC2	63946
DMRTC1	DMRTC1	63947
DMRTB1	DMRTB1	63948
DMRTA2	DMRTA2	63950
DMRTA1	DMRTA1	63951
DMO	DMRTA1	63951
DMRT4	DMRTA1	63951
CLSPN	CLSPN	63967
TP53AIP1	TP53AIP1	63970
P53AIP1	TP53AIP1	63970
KIF13A	KIF13A	63971
RBKIN	KIF13A	63971
bA500C11.2	KIF13A	63971
NEUROG2	NEUROG2	63973
Atoh4	NEUROG2	63973
Math4A	NEUROG2	63973
NGN2	NEUROG2	63973
bHLHa8	NEUROG2	63973
ngn-2	NEUROG2	63973
NEUROD6	NEUROD6	63974
Atoh2	NEUROD6	63974
MATH2	NEUROD6	63974
Math-2	NEUROD6	63974
NEX1M	NEUROD6	63974
Nex1	NEUROD6	63974
bHLHa2	NEUROD6	63974
PRDM16	PRDM16	63976
CMD1LL	PRDM16	63976
KMT8F	PRDM16	63976
LVNC8	PRDM16	63976
MEL1	PRDM16	63976
PFM13	PRDM16	63976
PRDM15	PRDM15	63977
C21orf83	PRDM15	63977
PFM15	PRDM15	63977
ZNF298	PRDM15	63977
PRDM14	PRDM14	63978
PFM11	PRDM14	63978
FIGNL1	FIGNL1	63979
ANO3	ANO3	63982
C11orf25	ANO3	63982
DYT24	ANO3	63982
GENX-3947	ANO3	63982
TMEM16C	ANO3	63982
MYO1G	MYO1G	64005
HLA-HA2	MYO1G	64005
MHAG	MYO1G	64005
TSPYL2	TSPYL2	64061
CTCL	TSPYL2	64061
DENTT	TSPYL2	64061
HRIHFB2216	TSPYL2	64061
NP79	TSPYL2	64061
SE204	TSPYL2	64061
TSPX	TSPYL2	64061
RBM26	RBM26	64062
ARRS2	RBM26	64062
C13orf10	RBM26	64062
PPP1R132	RBM26	64062
PRO1777	RBM26	64062
SE70-2	RBM26	64062
ZC3H17	RBM26	64062
PRSS22	PRSS22	64063
BSSP-4	PRSS22	64063
SP001LA	PRSS22	64063
hBSSP-4	PRSS22	64063
OXCT2	OXCT2	64064
FKSG25	OXCT2	64064
SCOTT	OXCT2	64064
PERP	PERP	64065
KCP1	PERP	64065
KRTCAP1	PERP	64065
PIGPC1	PERP	64065
THW	PERP	64065
dJ496H19.1	PERP	64065
MMP27	MMP27	64066
MMP-27	MMP27	64066
NPAS3	NPAS3	64067
MOP6	NPAS3	64067
PASD6	NPAS3	64067
bHLHe12	NPAS3	64067
CDH23	CDH23	64072
CDHR23	CDH23	64072
PITA5	CDH23	64072
USH1D	CDH23	64072
C19orf33	C19orf33	64073
H2RSP	C19orf33	64073
IMUP	C19orf33	64073
IMUP-1	C19orf33	64073
IMUP-2	C19orf33	64073
LHPP	LHPP	64077
HDHD2B	LHPP	64077
SLC28A3	SLC28A3	64078
CNT3	SLC28A3	64078
RBKS	RBKS	64080
RBSK	RBKS	64080
PBLD	PBLD	64081
HEL-S-306	PBLD	64081
MAWBP	PBLD	64081
MAWDBP	PBLD	64081
GOLPH3	GOLPH3	64083
GOPP1	GOLPH3	64083
GPP34	GOLPH3	64083
MIDAS	GOLPH3	64083
Vps74	GOLPH3	64083
CLSTN2	CLSTN2	64084
ALC-GAMMA	CLSTN2	64084
CDHR13	CLSTN2	64084
CS2	CLSTN2	64084
CSTN2	CLSTN2	64084
alcagamma	CLSTN2	64084
MCCC2	MCCC2	64087
MCCB	MCCC2	64087
SNX16	SNX16	64089
GAL3ST2	GAL3ST2	64090
GAL3ST-2	GAL3ST2	64090
GP3ST	GAL3ST2	64090
POPDC2	POPDC2	64091
SAMSN1	SAMSN1	64092
HACS1	SAMSN1	64092
NASH1	SAMSN1	64092
SASH2	SAMSN1	64092
SH3D6B	SAMSN1	64092
SLy2	SAMSN1	64092
SMOC1	SMOC1	64093
OAS	SMOC1	64093
SMOC2	SMOC2	64094
DTDP1	SMOC2	64094
MST117	SMOC2	64094
MSTP117	SMOC2	64094
MSTP140	SMOC2	64094
bA270C4A.1	SMOC2	64094
bA37D8.1	SMOC2	64094
dJ421D16.1	SMOC2	64094
GFRA4	GFRA4	64096
EPB41L4A	EPB41L4A	64097
EPB41L4	EPB41L4A	64097
NBL4	EPB41L4A	64097
PARVG	PARVG	64098
ELSPBP1	ELSPBP1	64100
E12	ELSPBP1	64100
EDDM12	ELSPBP1	64100
EL149	ELSPBP1	64100
HE12	ELSPBP1	64100
LRRC4	LRRC4	64101
NAG14	LRRC4	64101
NGL-2	LRRC4	64101
TNMD	TNMD	64102
BRICD4	TNMD	64102
CHM1L	TNMD	64102
CENPK	CENPK	64105
AF5alpha	CENPK	64105
CENP-K	CENPK	64105
FKSG14	CENPK	64105
P33	CENPK	64105
Solt	CENPK	64105
NPFFR1	NPFFR1	64106
GPR147	NPFFR1	64106
NPFF1	NPFFR1	64106
NPFF1R1	NPFFR1	64106
OT7T022	NPFFR1	64106
RTP4	RTP4	64108
IFRG28	RTP4	64108
Z3CXXC4	RTP4	64108
CRLF2	CRLF2	64109
CRL2Y	CRLF2	64109
TSLPR	CRLF2	64109
MAGEF1	MAGEF1	64110
MAGE-F1	MAGEF1	64110
NPVF	NPVF	64111
C7orf9	NPVF	64111
RFRP	NPVF	64111
TMBIM1	TMBIM1	64114
LFG3	TMBIM1	64114
MST100	TMBIM1	64114
MSTP100	TMBIM1	64114
PP1201	TMBIM1	64114
RECS1	TMBIM1	64114
VSIR	VSIR	64115
B7H5	VSIR	64115
C10orf54	VSIR	64115
DD1alpha	VSIR	64115
Dies1	VSIR	64115
GI24	VSIR	64115
PD-1H	VSIR	64115
PP2135	VSIR	64115
SISP1	VSIR	64115
VISTA	VSIR	64115
SLC39A8	SLC39A8	64116
BIGM103	SLC39A8	64116
CDG2N	SLC39A8	64116
LZT-Hs6	SLC39A8	64116
PP3105	SLC39A8	64116
ZIP8	SLC39A8	64116
DUS1L	DUS1L	64118
DUS1	DUS1L	64118
PP3111	DUS1L	64118
RRAGC	RRAGC	64121
GTR2	RRAGC	64121
RAGC	RRAGC	64121
TIB929	RRAGC	64121
FN3K	FN3K	64122
ADGRL4	ADGRL4	64123
ELTD1	ADGRL4	64123
ETL	ADGRL4	64123
KPG_003	ADGRL4	64123
NOD2	NOD2	64127
ACUG	NOD2	64127
BLAU	NOD2	64127
BLAUS	NOD2	64127
CARD15	NOD2	64127
CLR16.3	NOD2	64127
NLRC2B	NOD2	64127
PSORAS1	NOD2	64127
YAOS	NOD2	64127
TINAGL1	TINAGL1	64129
LCN7	TINAGL1	64129
LIECG3	TINAGL1	64129
TINAGRP	TINAGL1	64129
LIN7B	LIN7B	64130
LIN-7B	LIN7B	64130
MALS-2	LIN7B	64130
MALS2	LIN7B	64130
VELI2	LIN7B	64130
XYLT1	XYLT1	64131
DBQD2	XYLT1	64131
PXYLT1	XYLT1	64131
XT-I	XYLT1	64131
XT1	XYLT1	64131
XTI	XYLT1	64131
XYLTI	XYLT1	64131
xylT-I	XYLT1	64131
XYLT2	XYLT2	64132
PXYLT2	XYLT2	64132
SOS	XYLT2	64132
XT-II	XYLT2	64132
XT2	XYLT2	64132
xylT-II	XYLT2	64132
IFIH1	IFIH1	64135
AGS7	IFIH1	64135
Hlcd	IFIH1	64135
IDDM19	IFIH1	64135
MDA-5	IFIH1	64135
MDA5	IFIH1	64135
RLR-2	IFIH1	64135
SGMRT1	IFIH1	64135
ABCG4	ABCG4	64137
WHITE2	ABCG4	64137
RBSN	RBSN	64145
Rabenosyn-5	RBSN	64145
ZFYVE20	RBSN	64145
PDF	PDF	64146
KIF9	KIF9	64147
C17orf75	C17orf75	64149
NJMU-R1	C17orf75	64149
SRI2	C17orf75	64149
NCAPG	NCAPG	64151
CHCG	NCAPG	64151
NY-MEL-3	NCAPG	64151
YCG1	NCAPG	64151
ERAP2	ERAP2	64167
L-RAP	ERAP2	64167
LRAP	ERAP2	64167
NECAB1	NECAB1	64168
EFCBP1	NECAB1	64168
CARD9	CARD9	64170
CANDF2	CARD9	64170
hCARD9	CARD9	64170
OSGEPL1	OSGEPL1	64172
OSGEPL	OSGEPL1	64172
Qri7	OSGEPL1	64172
DPEP2	DPEP2	64174
P3H1	P3H1	64175
GROS1	P3H1	64175
LEPRE1	P3H1	64175
OI8	P3H1	64175
DPEP3	DPEP3	64180
EDDM3B	EDDM3B	64184
EP3B	EDDM3B	64184
FAM12B	EDDM3B	64184
HE3-BETA	EDDM3B	64184
HE3B	EDDM3B	64184
IRF2BPL	IRF2BPL	64207
C14orf4	IRF2BPL	64207
NEDAMSS	IRF2BPL	64207
POPDC3	POPDC3	64208
LGMDR26	POPDC3	64208
bA355M14.1	POPDC3	64208
MMS19	MMS19	64210
CIAO4	MMS19	64210
MET18L	MMS19	64210
hMMS19	MMS19	64210
LHX5	LHX5	64211
DNAJC1	DNAJC1	64215
DNAJL1	DNAJC1	64215
ERdj1	DNAJC1	64215
HTJ1	DNAJC1	64215
MTJ1	DNAJC1	64215
TFB2M	TFB2M	64216
Hkp1	TFB2M	64216
mtTFB2	TFB2M	64216
SEMA4A	SEMA4A	64218
CORD10	SEMA4A	64218
RP35	SEMA4A	64218
SEMAB	SEMA4A	64218
SEMB	SEMA4A	64218
PJA1	PJA1	64219
PRAJA1	PJA1	64219
RNF70	PJA1	64219
STRA6	STRA6	64220
MCOPCB8	STRA6	64220
MCOPS9	STRA6	64220
PP14296	STRA6	64220
ROBO3	ROBO3	64221
HGPPS	ROBO3	64221
HGPPS1	ROBO3	64221
RBIG1	ROBO3	64221
TOR3A	TOR3A	64222
ADIR	TOR3A	64222
MLST8	MLST8	64223
GBL	MLST8	64223
GbetaL	MLST8	64223
LST8	MLST8	64223
WAT1	MLST8	64223
HERPUD2	HERPUD2	64224
ATL2	ATL2	64225
ARL3IP2	ATL2	64225
ARL6IP2	ATL2	64225
aip-2	ATL2	64225
atlastin2	ATL2	64225
MS4A6A	MS4A6A	64231
4SPAN3	MS4A6A	64231
4SPAN3.2	MS4A6A	64231
CD20L3	MS4A6A	64231
CDA01	MS4A6A	64231
MS4A6	MS4A6A	64231
MST090	MS4A6A	64231
MSTP090	MS4A6A	64231
MS4A5	MS4A5	64232
CD20-L2	MS4A5	64232
CD20L2	MS4A5	64232
TETM4	MS4A5	64232
PDLIM2	PDLIM2	64236
MYSTIQUE	PDLIM2	64236
ABCG5	ABCG5	64240
STSL2	ABCG5	64240
ABCG8	ABCG8	64241
GBD4	ABCG8	64241
STSL1	ABCG8	64241
TENT4B	TENT4B	64282
PAPD5	TENT4B	64282
TRF4-2	TENT4B	64282
TUT3	TENT4B	64282
ARHGEF28	ARHGEF28	64283
RGNEF	ARHGEF28	64283
p190RHOGEF	ARHGEF28	64283
RAB17	RAB17	64284
RHBDF1	RHBDF1	64285
C16orf8	RHBDF1	64285
Dist1	RHBDF1	64285
EGFR-RS	RHBDF1	64285
gene-89	RHBDF1	64285
gene-90	RHBDF1	64285
hDist1	RHBDF1	64285
ZSCAN31	ZSCAN31	64288
ZNF20-Lp	ZSCAN31	64288
ZNF310P	ZSCAN31	64288
ZNF323	ZSCAN31	64288
NOC3L	NOC3L	64318
AD24	NOC3L	64318
C10orf117	NOC3L	64318
FAD24	NOC3L	64318
FBRS	FBRS	64319
FBS1	FBRS	64319
RNF25	RNF25	64320
AO7	RNF25	64320
SOX17	SOX17	64321
VUR3	SOX17	64321
NSD1	NSD1	64324
ARA267	NSD1	64324
KMT3B	NSD1	64324
SOTOS	NSD1	64324
SOTOS1	NSD1	64324
STO	NSD1	64324
COP1	COP1	64326
CFAP78	COP1	64326
FAP78	COP1	64326
RFWD2	COP1	64326
RNF200	COP1	64326
LMBR1	LMBR1	64327
ACHP	LMBR1	64327
C7orf2	LMBR1	64327
DIF14	LMBR1	64327
PPD2	LMBR1	64327
THYP	LMBR1	64327
ZRS	LMBR1	64327
XPO4	XPO4	64328
exp4	XPO4	64328
NFKBIZ	NFKBIZ	64332
IKBZ	NFKBIZ	64332
INAP	NFKBIZ	64332
MAIL	NFKBIZ	64332
ARHGAP9	ARHGAP9	64333
10C	ARHGAP9	64333
HS1BP3	HS1BP3	64342
ETM2	HS1BP3	64342
HS1-BP3	HS1BP3	64342
AZI2	AZI2	64343
TILP	AZI2	64343
HIF3A	HIF3A	64344
HIF-3A	HIF3A	64344
HIF3-alpha-1	HIF3A	64344
IPAS	HIF3A	64344
MOP7	HIF3A	64344
PASD7	HIF3A	64344
bHLHe17	HIF3A	64344
NXN	NXN	64359
NRX	NXN	64359
RRS2	NXN	64359
TRG-4	NXN	64359
SIL1	SIL1	64374
MSS	SIL1	64374
IKZF4	IKZF4	64375
ZNFN1A4	IKZF4	64375
IKZF5	IKZF5	64376
PEGASUS	IKZF5	64376
ZNFN1A5	IKZF5	64376
CHST8	CHST8	64377
GALNAC4ST1	CHST8	64377
GalNAc4ST	CHST8	64377
PSS3	CHST8	64377
MMP25	MMP25	64386
MMP20A	MMP25	64386
MMPL1	MMP25	64386
MT-MMP 6	MMP25	64386
MT-MMP6	MMP25	64386
MT6-MMP	MMP25	64386
MT6MMP	MMP25	64386
MTMMP6	MMP25	64386
GREM2	GREM2	64388
CKTSF1B2	GREM2	64388
DAND3	GREM2	64388
PRDC	GREM2	64388
STHAG9	GREM2	64388
ZMAT3	ZMAT3	64393
PAG608	ZMAT3	64393
WIG-1	ZMAT3	64393
WIG1	ZMAT3	64393
GMCL1	GMCL1	64395
BTBD13	GMCL1	64395
GCL1	GMCL1	64395
SPATA29	GMCL1	64395
GMCL2	GMCL2	64396
GMCL1L	GMCL2	64396
GMCL1P1	GMCL2	64396
ZNF106	ZNF106	64397
SH3BP3	ZNF106	64397
ZFP106	ZNF106	64397
MPP5	MPP5	64398
PALS1	MPP5	64398
HHIP	HHIP	64399
AKTIP	AKTIP	64400
FT1	AKTIP	64400
FTS	AKTIP	64400
CDH24	CDH24	64403
CDH11L	CDH24	64403
CDH22	CDH22	64405
C20orf25	CDH22	64405
dJ998H6.1	CDH22	64405
RGS18	RGS18	64407
GALNT17	GALNT17	64409
GALNACT17	GALNT17	64409
GALNT20	GALNT17	64409
GALNTL3	GALNT17	64409
GalNAc-T17	GALNT17	64409
GalNAc-T19	GALNT17	64409
WBSCR17	GALNT17	64409
KLHL25	KLHL25	64410
ENC-2	KLHL25	64410
ENC2	KLHL25	64410
ARAP3	ARAP3	64411
CENTD3	ARAP3	64411
DRAG1	ARAP3	64411
GZF1	GZF1	64412
JLSM	GZF1	64412
ZBTB23	GZF1	64412
ZNF336	GZF1	64412
TMEM267	TMEM267	64417
C5orf28	TMEM267	64417
TMEM168	TMEM168	64418
MTMR14	MTMR14	64419
C3orf29	MTMR14	64419
SUSD1	SUSD1	64420
DCLRE1C	DCLRE1C	64421
A-SCID	DCLRE1C	64421
DCLREC1C	DCLRE1C	64421
RS-SCID	DCLRE1C	64421
SCIDA	DCLRE1C	64421
SNM1C	DCLRE1C	64421
ATG3	ATG3	64422
APG3	ATG3	64422
APG3-LIKE	ATG3	64422
APG3L	ATG3	64422
PC3-96	ATG3	64422
INF2	INF2	64423
C14orf151	INF2	64423
C14orf173	INF2	64423
CMTDIE	INF2	64423
FSGS5	INF2	64423
pp9484	INF2	64423
POLR1E	POLR1E	64425
A49	POLR1E	64425
PAF53	POLR1E	64425
SUDS3	SUDS3	64426
SAP45	SUDS3	64426
SDS3	SUDS3	64426
TTC31	TTC31	64427
CIAO3	CIAO3	64428
HPRN	CIAO3	64428
IOP1	CIAO3	64428
LET1L	CIAO3	64428
NAR1	CIAO3	64428
NARFL	CIAO3	64428
PRN	CIAO3	64428
ZDHHC6	ZDHHC6	64429
DHHC-6	ZDHHC6	64429
DHHC6	ZDHHC6	64429
ZNF376	ZDHHC6	64429
PCNX4	PCNX4	64430
C14orf135	PCNX4	64430
PCNXL4	PCNX4	64430
ACTR6	ACTR6	64431
HSPC281	ACTR6	64431
MSTP136	ACTR6	64431
hARP6	ACTR6	64431
hARPX	ACTR6	64431
MRPS25	MRPS25	64432
MRP-S25	MRPS25	64432
RPMS25	MRPS25	64432
NOM1	NOM1	64434
C7orf3	NOM1	64434
PPP1R113	NOM1	64434
SGD1	NOM1	64434
DNAI2	DNAI2	64446
CILD9	DNAI2	64446
DIC2	DNAI2	64446
CSMD1	CSMD1	64478
PPP1R24	CSMD1	64478
TPSB2	TPSB2	64499
tryptaseB	TPSB2	64499
tryptaseC	TPSB2	64499
CPEB1	CPEB1	64506
CPE-BP1	CPEB1	64506
CPEB	CPEB1	64506
CPEB-1	CPEB1	64506
h-CPEB	CPEB1	64506
hCPEB-1	CPEB1	64506
TEKT3	TEKT3	64518
ALDH8A1	ALDH8A1	64577
ALDH12	ALDH8A1	64577
DJ352A20.2	ALDH8A1	64577
NDST4	NDST4	64579
N-HSST	NDST4	64579
N-HSST 4	NDST4	64579
NDST-4	NDST4	64579
NHSST4	NDST4	64579
CLEC7A	CLEC7A	64581
CANDF4	CLEC7A	64581
CD369	CLEC7A	64581
CLECSF12	CLEC7A	64581
DECTIN1	CLEC7A	64581
SCARE2	CLEC7A	64581
GPR135	GPR135	64582
HUMNPIIY20	GPR135	64582
TSPY2	TSPY2	64591
TSPYQ1	TSPY2	64591
MOSPD3	MOSPD3	64598
CDS3	MOSPD3	64598
NET30	MOSPD3	64598
GIGYF1	GIGYF1	64599
GYF1	GIGYF1	64599
PERQ1	GIGYF1	64599
PLA2G2F	PLA2G2F	64600
GIIFsPLA2	PLA2G2F	64600
sPLA2-IIF	PLA2G2F	64600
VPS16	VPS16	64601
hVPS16	VPS16	64601
EBF2	EBF2	64641
COE2	EBF2	64641
EBF-2	EBF2	64641
O/E-3	EBF2	64641
OE-3	EBF2	64641
MFSD14A	MFSD14A	64645
HIAT1	MFSD14A	64645
SPANXD	SPANXD	64648
CT11.4	SPANXD	64648
SPANX-D	SPANXD	64648
dJ171K16.1	SPANXD	64648
CSRNP1	CSRNP1	64651
AXUD1	CSRNP1	64651
CSRNP-1	CSRNP1	64651
FAM130B	CSRNP1	64651
TAIP-3	CSRNP1	64651
URAX1	CSRNP1	64651
SPANXC	SPANXC	64663
CTp11	SPANXC	64663
ANAPC1	ANAPC1	64682
MCPR	ANAPC1	64682
TSG24	ANAPC1	64682
GORASP1	GORASP1	64689
GOLPH5	GORASP1	64689
GRASP65	GORASP1	64689
CTAGE1	CTAGE1	64693
CT21.1	CTAGE1	64693
CT21.2	CTAGE1	64693
CTAGE	CTAGE1	64693
CTAGE-1	CTAGE1	64693
CTAGE-2	CTAGE1	64693
TMPRSS3	TMPRSS3	64699
DFNB10	TMPRSS3	64699
DFNB8	TMPRSS3	64699
ECHOS1	TMPRSS3	64699
TADG12	TMPRSS3	64699
COPS7B	COPS7B	64708
CSN7B	COPS7B	64708
SGN7b	COPS7B	64708
NUCKS1	NUCKS1	64710
JC7	NUCKS1	64710
NUCKS	NUCKS1	64710
HS3ST6	HS3ST6	64711
3-OST-6	HS3ST6	64711
PDIA2	PDIA2	64714
PDIP	PDIA2	64714
UNKL	UNKL	64718
C16orf28	UNKL	64718
ZC3H5L	UNKL	64718
